Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
236	2015-09-22 17:58:35.009000	1442955515.01	284.1063	187.6503	271.9379	127.112	49.6306	455.7885	teste_dados	
237	2015-09-22 17:58:39.964000	1442955519.96	283.7138	188.3443	272.9606	127.314	49.6306	455.7885	teste_dados	
238	2015-09-22 17:58:44.915000	1442955524.91	283.3213	187.6503	272.9606	127.314	49.6306	455.3336	teste_dados	
239	2015-09-22 17:58:50.287000	1442955530.29	283.3213	188.3443	272.9606	127.314	49.6306	455.7885	teste_dados	
240	2015-09-22 17:58:55.261000	1442955535.26	283.3213	187.6503	273.6424	127.112	49.2584	455.7885	teste_dados	
241	2015-09-22 17:59:00.212000	1442955540.21	283.7138	187.6503	273.3015	126.506	49.6306	455.7885	teste_dados	
242	2015-09-22 17:59:05.155000	1442955545.15	283.7138	187.6503	272.9606	127.112	49.6306	455.7885	teste_dados	
243	2015-09-22 17:59:10.062000	1442955550.06	283.3213	187.9973	273.6424	127.112	49.6306	455.7885	teste_dados	
244	2015-09-22 17:59:14.962000	1442955554.96	284.1063	187.9973	272.9606	127.112	49.6306	455.7885	teste_dados	
245	2015-09-22 17:59:20.293000	1442955560.29	283.3213	187.6503	274.3242	127.112	49.6306	455.7885	teste_dados	
246	2015-09-22 17:59:25.199000	1442955565.2	283.3213	187.9973	272.9606	127.112	49.6306	455.7885	teste_dados	
247	2015-09-22 17:59:30.105000	1442955570.11	284.1063	187.6503	273.3015	127.112	49.6306	455.7885	teste_dados	
248	2015-09-22 17:59:35.010000	1442955575.01	283.3213	187.6503	273.3015	126.91	49.6306	455.7885	teste_dados	
249	2015-09-22 17:59:39.905000	1442955579.9	283.3213	187.6503	273.3015	127.314	49.2584	455.7885	teste_dados	
250	2015-09-22 17:59:45.234000	1442955585.23	283.7138	187.9973	273.3015	126.91	49.6306	455.7885	teste_dados	
251	2015-09-22 17:59:50.121000	1442955590.12	283.3213	187.3033	272.6197	127.112	49.6306	455.7885	teste_dados	
252	2015-09-22 17:59:55.014000	1442955595.01	283.3213	187.9973	273.3015	126.91	49.6306	455.7885	teste_dados	
253	2015-09-22 17:59:59.904000	1442955599.9	283.7138	187.6503	273.6424	127.112	49.6306	455.7885	teste_dados	
254	2015-09-22 18:00:05.225000	1442955605.22	283.7138	187.9973	272.2788	127.112	49.6306	455.7885	teste_dados	
255	2015-09-22 18:00:10.119000	1442955610.12	283.7138	187.6503	273.6424	127.112	49.2584	455.7885	teste_dados	
256	2015-09-22 18:00:15.109000	1442955615.11	282.9288	188.3443	273.3015	127.314	49.6306	455.7885	teste_dados	
257	2015-09-22 18:00:20.024000	1442955620.02	283.3213	187.6503	272.9606	127.112	49.6306	455.7885	teste_dados	
258	2015-09-22 18:00:24.917000	1442955624.92	283.7138	187.6503	272.9606	127.112	49.6306	455.7885	teste_dados	
259	2015-09-22 18:00:30.300000	1442955630.29	283.3213	187.9973	272.9606	127.112	50.0028	455.7885	teste_dados	
260	2015-09-22 18:00:35.205000	1442955635.19	283.3213	187.9973	273.3015	127.112	49.6306	455.7885	teste_dados	
261	2015-09-22 18:00:40.101000	1442955640.1	283.3213	187.9973	272.2788	127.112	49.6306	455.7885	teste_dados	
262	2015-09-22 18:00:45.025000	1442955645.02	283.3213	187.3033	272.9606	127.112	49.2584	455.7885	teste_dados	
263	2015-09-22 18:00:49.926000	1442955649.93	283.3213	187.9973	272.9606	127.314	49.6306	455.7885	teste_dados	
264	2015-09-22 18:00:55.273000	1442955655.27	283.3213	187.9973	272.9606	127.314	49.6306	455.7885	teste_dados	
265	2015-09-22 18:01:00.158000	1442955660.16	282.9288	187.9973	273.3015	127.112	49.2584	455.7885	teste_dados	
266	2015-09-22 18:01:05.068000	1442955665.07	283.7138	188.3443	273.3015	127.314	49.6306	455.7885	teste_dados	
267	2015-09-22 18:01:09.977000	1442955669.98	283.3213	187.9973	273.3015	127.112	49.2584	455.7885	teste_dados	
268	2015-09-22 18:01:14.903000	1442955674.9	283.7138	187.6503	273.3015	127.314	49.6306	455.7885	teste_dados	
269	2015-09-22 18:01:20.275000	1442955680.28	283.7138	187.9973	273.6424	127.112	50.0028	455.7885	teste_dados	
270	2015-09-22 18:01:25.272000	1442955685.27	283.7138	187.6503	272.6197	126.91	49.6306	455.7885	teste_dados	
271	2015-09-22 18:01:30.178000	1442955690.18	283.3213	187.6503	273.6424	127.112	49.2584	455.3336	teste_dados	
272	2015-09-22 18:01:35.081000	1442955695.08	283.3213	187.9973	272.9606	127.112	49.6306	455.7885	teste_dados	
273	2015-09-22 18:01:39.974000	1442955699.97	283.3213	187.9973	273.3015	127.516	49.6306	455.3336	teste_dados	
274	2015-09-22 18:01:44.893000	1442955704.89	283.7138	187.6503	272.6197	126.708	50.0028	455.7885	teste_dados	
275	2015-09-22 18:01:50.251000	1442955710.25	283.3213	187.9973	271.9379	127.112	49.6306	455.7885	teste_dados	
276	2015-09-22 18:01:55.159000	1442955715.16	283.3213	187.6503	273.6424	127.112	49.2584	455.7885	teste_dados	
277	2015-09-22 18:02:00.059000	1442955720.06	283.3213	186.9563	272.9606	126.91	49.6306	455.7885	teste_dados	
278	2015-09-22 18:02:04.967000	1442955724.97	283.7138	187.6503	272.9606	127.314	49.6306	455.7885	teste_dados	
279	2015-09-22 18:02:10.297000	1442955730.3	283.3213	187.6503	273.3015	127.112	49.2584	455.7885	teste_dados	
280	2015-09-22 18:02:15.235000	1442955735.23	282.9288	187.9973	272.6197	127.112	49.2584	455.7885	teste_dados	
281	2015-09-22 18:02:20.150000	1442955740.15	284.1063	188.3443	273.3015	127.314	49.6306	455.7885	teste_dados	
282	2015-09-22 18:02:25.066000	1442955745.07	283.7138	187.6503	273.3015	126.708	49.2584	455.7885	teste_dados	
283	2015-09-22 18:02:29.953000	1442955749.95	283.7138	186.9563	273.3015	127.314	49.6306	455.7885	teste_dados	
284	2015-09-22 18:02:35.286000	1442955755.29	283.3213	187.9973	272.2788	127.112	49.6306	455.7885	teste_dados	
285	2015-09-22 18:02:40.200000	1442955760.2	283.3213	187.9973	272.6197	127.112	49.6306	455.7885	teste_dados	
286	2015-09-22 18:02:45.130000	1442955765.13	282.9288	187.9973	272.9606	127.314	49.6306	455.7885	teste_dados	
287	2015-09-22 18:02:50.073000	1442955770.07	284.1063	187.6503	273.3015	127.314	49.6306	455.7885	teste_dados	
288	2015-09-22 18:02:54.996000	1442955775.0	283.3213	187.6503	272.9606	127.112	49.2584	455.7885	teste_dados	
289	2015-09-22 18:03:00.338000	1442955780.34	283.7138	187.6503	272.9606	127.112	49.6306	455.7885	teste_dados	
290	2015-09-22 18:03:05.237000	1442955785.24	283.3213	187.9973	272.9606	127.718	49.6306	455.7885	teste_dados	
291	2015-09-22 18:03:10.136000	1442955790.14	283.3213	187.6503	273.3015	126.91	49.2584	455.7885	teste_dados	
292	2015-09-22 18:03:15.042000	1442955795.04	283.3213	187.6503	271.597	126.91	166.8736	311.1303	teste_dados	
293	2015-09-22 18:03:19.936000	1442955799.94	283.7138	165.0953	273.9833	73.582	166.5014	274.7383	teste_dados	
294	2015-09-22 18:03:25.275000	1442955805.28	392.4363	86.3263	273.3015	73.986	166.1292	274.7383	teste_dados	
295	2015-09-22 18:03:30.192000	1442955810.19	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
296	2015-09-22 18:03:35.112000	1442955815.11	274.2938	86.3263	272.9606	73.582	166.8736	274.7383	teste_dados	
297	2015-09-22 18:03:40.032000	1442955820.03	274.6863	86.3263	273.3015	73.582	166.8736	274.2834	teste_dados	
298	2015-09-22 18:03:44.952000	1442955824.95	274.2938	85.2853	273.3015	73.784	166.8736	274.2834	teste_dados	
299	2015-09-22 18:03:50.285000	1442955830.29	274.6863	85.2853	273.3015	73.38	166.8736	274.2834	teste_dados	
300	2015-09-22 18:03:55.249000	1442955835.25	274.2938	85.9793	273.3015	73.38	166.5014	274.2834	teste_dados	
301	2015-09-22 18:04:00.172000	1442955840.17	274.2938	85.9793	273.3015	73.582	166.1292	274.7383	teste_dados	
302	2015-09-22 18:04:05.095000	1442955845.1	274.2938	85.6323	272.6197	73.38	166.8736	274.7383	teste_dados	
303	2015-09-22 18:04:09.996000	1442955850.0	274.2938	85.6323	273.3015	73.38	166.5014	274.7383	teste_dados	
304	2015-09-22 18:04:14.928000	1442955854.93	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
305	2015-09-22 18:04:20.257000	1442955860.26	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
306	2015-09-22 18:04:25.173000	1442955865.17	274.2938	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
307	2015-09-22 18:04:30.082000	1442955870.08	274.2938	85.9793	272.9606	73.38	166.8736	274.7383	teste_dados	
308	2015-09-22 18:04:34.964000	1442955874.96	274.6863	86.6733	273.3015	73.38	166.8736	274.7383	teste_dados	
309	2015-09-22 18:04:40.308000	1442955880.31	274.2938	85.6323	274.3242	73.582	166.8736	274.7383	teste_dados	
310	2015-09-22 18:04:45.218000	1442955885.22	274.2938	85.6323	273.3015	73.582	166.5014	274.7383	teste_dados	
311	2015-09-22 18:04:50.136000	1442955890.13	274.6863	85.9793	273.3015	73.582	167.2458	274.7383	teste_dados	
312	2015-09-22 18:04:55.057000	1442955895.05	274.2938	85.9793	273.9833	73.784	166.8736	274.7383	teste_dados	
313	2015-09-22 18:04:59.962000	1442955899.96	274.2938	85.9793	272.9606	73.38	167.2458	274.7383	teste_dados	
314	2015-09-22 18:05:05.326000	1442955905.33	273.9013	86.3263	273.3015	73.784	167.2458	274.7383	teste_dados	
315	2015-09-22 18:05:10.245000	1442955910.24	274.6863	85.9793	272.9606	73.784	166.8736	274.7383	teste_dados	
316	2015-09-22 18:05:15.162000	1442955915.16	274.2938	85.6323	273.3015	73.582	167.2458	274.2834	teste_dados	
317	2015-09-22 18:05:20.152000	1442955920.15	274.2938	85.9793	273.3015	73.784	166.8736	274.7383	teste_dados	
318	2015-09-22 18:05:25.103000	1442955925.1	274.6863	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
319	2015-09-22 18:05:30.019000	1442955930.02	274.2938	85.9793	273.3015	73.178	166.8736	275.1932	teste_dados	
320	2015-09-22 18:05:35.419000	1442955935.42	274.6863	85.9793	272.9606	73.178	167.2458	274.2834	teste_dados	
321	2015-09-22 18:05:40.323000	1442955940.32	274.2938	85.9793	273.3015	73.784	166.8736	275.1932	teste_dados	
322	2015-09-22 18:05:45.227000	1442955945.23	274.2938	87.0203	272.9606	73.784	166.8736	274.2834	teste_dados	
323	2015-09-22 18:05:50.167000	1442955950.17	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
324	2015-09-22 18:05:55.096000	1442955955.1	274.6863	85.9793	273.3015	73.784	166.8736	274.2834	teste_dados	
325	2015-09-22 18:06:00.021000	1442955960.02	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
326	2015-09-22 18:06:05.394000	1442955965.39	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
327	2015-09-22 18:06:10.338000	1442955970.34	274.2938	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
328	2015-09-22 18:06:15.286000	1442955975.29	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
329	2015-09-22 18:06:20.214000	1442955980.21	273.9013	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
330	2015-09-22 18:06:25.153000	1442955985.15	274.6863	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
331	2015-09-22 18:06:30.090000	1442955990.09	274.6863	86.3263	273.3015	73.582	166.8736	274.2834	teste_dados	
332	2015-09-22 18:06:35.029000	1442955995.03	274.2938	85.2853	272.9606	73.582	166.8736	273.8285	teste_dados	
333	2015-09-22 18:06:40.417000	1442956000.42	274.2938	85.6323	272.9606	73.582	167.618	273.8285	teste_dados	
334	2015-09-22 18:06:45.412000	1442956005.41	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
335	2015-09-22 18:06:50.350000	1442956010.35	274.6863	85.9793	273.3015	73.784	166.8736	274.2834	teste_dados	
336	2015-09-22 18:06:55.283000	1442956015.28	274.6863	85.9793	272.9606	73.38	166.8736	274.7383	teste_dados	
337	2015-09-22 18:07:00.200000	1442956020.2	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
338	2015-09-22 18:07:05.117000	1442956025.12	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
339	2015-09-22 18:07:10.044000	1442956030.04	274.2938	86.3263	272.9606	73.582	166.8736	274.2834	teste_dados	
340	2015-09-22 18:07:15.410000	1442956035.41	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
341	2015-09-22 18:07:20.360000	1442956040.36	274.2938	85.9793	273.3015	73.582	166.5014	275.1932	teste_dados	
342	2015-09-22 18:07:25.316000	1442956045.32	274.2938	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
343	2015-09-22 18:07:30.243000	1442956050.24	274.2938	85.6323	272.9606	73.582	167.2458	274.2834	teste_dados	
344	2015-09-22 18:07:35.146000	1442956055.15	273.9013	87.0203	272.9606	73.582	166.8736	274.2834	teste_dados	
345	2015-09-22 18:07:40.053000	1442956060.05	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
346	2015-09-22 18:07:45.429000	1442956065.43	274.6863	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
347	2015-09-22 18:07:50.356000	1442956070.36	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
348	2015-09-22 18:07:55.263000	1442956075.26	274.6863	85.6323	273.3015	73.986	166.8736	274.2834	teste_dados	
349	2015-09-22 18:08:00.377000	1442956080.38	274.2938	85.9793	273.3015	73.178	166.8736	273.8285	teste_dados	
350	2015-09-22 18:08:05.410000	1442956085.41	274.6863	85.9793	273.6424	73.582	166.8736	274.7383	teste_dados	
351	2015-09-22 18:08:10.101000	1442956090.1	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
352	2015-09-22 18:08:15.145000	1442956095.14	274.6863	85.9793	273.3015	73.582	167.2458	274.2834	teste_dados	
353	2015-09-22 18:08:20.041000	1442956100.04	274.6863	86.6733	273.3015	73.784	167.2458	274.7383	teste_dados	
354	2015-09-22 18:08:25.062000	1442956105.06	274.2938	85.6323	273.3015	73.986	166.8736	274.2834	teste_dados	
355	2015-09-22 18:08:30.133000	1442956110.13	273.9013	86.6733	273.3015	73.784	166.8736	274.2834	teste_dados	
356	2015-09-22 18:08:35.075000	1442956115.08	274.2938	86.3263	273.3015	73.784	166.8736	274.2834	teste_dados	
357	2015-09-22 18:08:40.025000	1442956120.03	274.2938	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
358	2015-09-22 18:08:45.365000	1442956125.37	274.6863	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
359	2015-09-22 18:08:50.305000	1442956130.31	274.6863	85.6323	272.9606	73.582	167.618	274.7383	teste_dados	
360	2015-09-22 18:08:55.249000	1442956135.24	274.6863	85.6323	272.9606	73.582	167.618	274.7383	teste_dados	
361	2015-09-22 18:09:00.160000	1442956140.16	274.2938	85.9793	272.6197	73.582	167.618	274.7383	teste_dados	
362	2015-09-22 18:09:05.078000	1442956145.08	274.2938	85.6323	273.3015	73.582	167.618	274.7383	teste_dados	
363	2015-09-22 18:09:10.412000	1442956150.41	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
364	2015-09-22 18:09:15.316000	1442956155.32	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
365	2015-09-22 18:09:20.244000	1442956160.24	274.2938	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
366	2015-09-22 18:09:25.166000	1442956165.17	274.6863	85.9793	274.3242	73.582	166.8736	274.7383	teste_dados	
367	2015-09-22 18:09:30.110000	1442956170.11	274.2938	85.9793	272.9606	73.784	166.5014	274.2834	teste_dados	
368	2015-09-22 18:09:35.460000	1442956175.46	274.2938	85.9793	273.6424	73.582	167.2458	274.2834	teste_dados	
369	2015-09-22 18:09:40.365000	1442956180.37	274.2938	85.6323	272.9606	73.178	167.2458	274.7383	teste_dados	
370	2015-09-22 18:09:45.286000	1442956185.29	274.2938	85.9793	272.2788	73.582	166.8736	274.7383	teste_dados	
371	2015-09-22 18:09:50.237000	1442956190.24	274.6863	85.6323	273.3015	73.582	166.5014	274.7383	teste_dados	
372	2015-09-22 18:09:55.173000	1442956195.17	274.2938	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
373	2015-09-22 18:10:00.076000	1442956200.08	274.2938	86.3263	273.3015	73.582	166.8736	274.2834	teste_dados	
374	2015-09-22 18:10:05.421000	1442956205.42	274.6863	85.9793	273.3015	73.582	166.8736	273.8285	teste_dados	
375	2015-09-22 18:10:10.321000	1442956210.32	274.2938	85.2853	272.9606	73.38	166.8736	274.2834	teste_dados	
376	2015-09-22 18:10:15.244000	1442956215.24	274.6863	85.6323	273.6424	73.582	166.8736	274.2834	teste_dados	
377	2015-09-22 18:10:20.158000	1442956220.16	274.2938	86.3263	273.3015	73.582	166.8736	274.2834	teste_dados	
378	2015-09-22 18:10:25.497000	1442956225.5	274.2938	85.9793	273.3015	73.38	167.2458	273.8285	teste_dados	
379	2015-09-22 18:10:30.396000	1442956230.4	274.2938	85.6323	273.9833	73.582	166.8736	274.2834	teste_dados	
380	2015-09-22 18:10:35.298000	1442956235.3	274.2938	87.0203	273.3015	73.582	166.8736	274.2834	teste_dados	
381	2015-09-22 18:10:40.209000	1442956240.21	274.2938	86.3263	272.9606	73.38	166.8736	274.2834	teste_dados	
382	2015-09-22 18:10:45.174000	1442956245.17	274.2938	85.2853	273.3015	73.582	166.8736	274.2834	teste_dados	
383	2015-09-22 18:10:50.503000	1442956250.5	274.2938	85.9793	273.3015	73.582	166.5014	274.2834	teste_dados	
384	2015-09-22 18:10:55.431000	1442956255.43	274.2938	85.6323	273.3015	73.582	167.2458	274.7383	teste_dados	
385	2015-09-22 18:11:00.330000	1442956260.33	274.2938	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
386	2015-09-22 18:11:05.229000	1442956265.23	274.6863	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
387	2015-09-22 18:11:10.548000	1442956270.55	274.2938	85.9793	273.3015	73.784	166.8736	274.7383	teste_dados	
388	2015-09-22 18:11:15.444000	1442956275.44	274.2938	85.9793	273.3015	73.986	166.8736	274.7383	teste_dados	
389	2015-09-22 18:11:20.373000	1442956280.37	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
390	2015-09-22 18:11:25.287000	1442956285.29	274.2938	85.6323	272.6197	73.582	166.1292	274.7383	teste_dados	
391	2015-09-22 18:11:30.240000	1442956290.23	274.2938	85.6323	272.9606	73.582	166.1292	275.1932	teste_dados	
392	2015-09-22 18:11:35.582000	1442956295.58	274.2938	85.9793	272.9606	73.582	165.757	274.7383	teste_dados	
393	2015-09-22 18:11:40.504000	1442956300.5	274.2938	85.9793	273.3015	73.986	166.8736	274.7383	teste_dados	
394	2015-09-22 18:11:45.395000	1442956305.39	274.2938	85.6323	273.3015	73.38	166.8736	274.7383	teste_dados	
395	2015-09-22 18:11:50.376000	1442956310.38	274.2938	85.9793	273.3015	73.38	166.5014	274.7383	teste_dados	
396	2015-09-22 18:11:55.268000	1442956315.27	274.6863	86.3263	272.9606	73.784	166.8736	274.7383	teste_dados	
397	2015-09-22 18:12:00.621000	1442956320.62	273.9013	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
398	2015-09-22 18:12:05.554000	1442956325.55	274.2938	85.9793	272.2788	73.582	166.8736	274.2834	teste_dados	
399	2015-09-22 18:12:10.463000	1442956330.46	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
400	2015-09-22 18:12:15.393000	1442956335.39	274.2938	85.6323	273.9833	73.582	166.8736	274.7383	teste_dados	
401	2015-09-22 18:12:20.312000	1442956340.31	274.6863	85.9793	272.9606	73.582	166.5014	274.7383	teste_dados	
402	2015-09-22 18:12:25.675000	1442956345.67	273.9013	84.9383	272.9606	73.582	166.8736	274.7383	teste_dados	
403	2015-09-22 18:12:30.599000	1442956350.6	274.2938	85.9793	272.2788	73.582	166.8736	274.7383	teste_dados	
404	2015-09-22 18:12:35.524000	1442956355.52	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
405	2015-09-22 18:12:40.502000	1442956360.5	274.2938	85.6323	272.6197	73.582	166.8736	274.7383	teste_dados	
406	2015-09-22 18:12:45.429000	1442956365.43	273.9013	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
407	2015-09-22 18:12:50.411000	1442956370.41	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
408	2015-09-22 18:12:55.397000	1442956375.4	274.6863	85.9793	273.3015	73.38	167.2458	274.7383	teste_dados	
409	2015-09-22 18:13:00.334000	1442956380.33	274.6863	85.9793	272.9606	73.986	166.5014	273.8285	teste_dados	
410	2015-09-22 18:13:05.247000	1442956385.25	274.2938	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
411	2015-09-22 18:13:10.612000	1442956390.61	274.2938	85.9793	273.6424	73.582	167.2458	274.7383	teste_dados	
412	2015-09-22 18:13:15.628000	1442956395.63	274.2938	85.9793	272.9606	73.582	167.2458	274.7383	teste_dados	
413	2015-09-22 18:13:20.551000	1442956400.55	274.2938	85.9793	272.9606	73.38	166.8736	274.7383	teste_dados	
414	2015-09-22 18:13:25.454000	1442956405.45	274.2938	85.9793	272.9606	73.38	166.8736	274.2834	teste_dados	
415	2015-09-22 18:13:30.397000	1442956410.4	275.0788	85.9793	273.6424	73.582	166.8736	274.7383	teste_dados	
416	2015-09-22 18:13:35.307000	1442956415.31	274.6863	86.3263	273.3015	73.784	166.8736	274.2834	teste_dados	
417	2015-09-22 18:13:40.662000	1442956420.65	274.6863	85.6323	272.9606	72.976	167.2458	274.7383	teste_dados	
418	2015-09-22 18:13:45.552000	1442956425.55	274.2938	86.3263	273.3015	73.38	166.8736	274.7383	teste_dados	
419	2015-09-22 18:13:50.483000	1442956430.48	274.6863	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
420	2015-09-22 18:13:55.413000	1442956435.41	274.2938	84.5913	273.3015	73.582	166.8736	274.2834	teste_dados	
421	2015-09-22 18:14:00.330000	1442956440.33	274.6863	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
422	2015-09-22 18:14:05.224000	1442956445.22	274.2938	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
423	2015-09-22 18:14:10.578000	1442956450.58	274.6863	85.9793	272.2788	73.582	166.8736	274.2834	teste_dados	
424	2015-09-22 18:14:15.492000	1442956455.49	274.2938	85.9793	273.6424	73.582	167.2458	274.7383	teste_dados	
