chave,Data e horario completo,t_0,s1,s2,s3,s4,s5,s6,experimento
4614,2015-09-10 15:18:48.937548,1441909128.934687,290.3863,119.9853,242.9614,158.42200000000003,275.9282,140.54280000000003,
4615,2015-09-10 15:18:59.995727,1441909139.99286,289.6013,119.63829999999999,242.6205,164.68400000000003,277.7892,142.3624,
4616,2015-09-10 15:19:10.028985,1441909150.026124,291.5638,117.90329999999999,242.6205,164.28000000000003,274.4394,149.18590000000003,
4617,2015-09-10 15:19:20.982999,1441909160.979829,291.5638,121.7203,242.6205,161.25000000000003,274.06719999999996,138.72320000000002,
4618,2015-09-10 15:19:31.026195,1441909171.023141,295.48879999999997,120.33229999999999,242.2796,162.26000000000002,274.06719999999996,139.633,
4619,2015-09-10 15:19:41.981139,1441909181.978089,293.5263,119.9853,241.93869999999998,164.68400000000003,272.20619999999997,146.00160000000002,
4620,2015-09-10 15:19:52.017787,1441909192.014882,295.0963,123.4553,242.2796,161.65400000000002,271.4618,146.91140000000001,
4621,2015-09-10 15:20:03.008653,1441909203.005452,294.7038,124.49629999999999,241.93869999999998,163.27,271.834,143.27220000000003,
4622,2015-09-10 15:20:13.057859,1441909213.054689,293.5263,122.76129999999999,241.93869999999998,166.502,273.3228,146.00160000000002,
4623,2015-09-10 15:20:23.973187,1441909223.969847,293.5263,119.63829999999999,241.93869999999998,169.532,272.95059999999995,148.73100000000002,
4624,2015-09-10 15:20:34.022269,1441909234.019061,290.3863,121.37329999999999,242.2796,166.3,273.3228,144.18200000000002,
4625,2015-09-10 15:20:45.041655,1441909245.038105,292.3488,122.76129999999999,242.2796,166.704,272.20619999999997,144.18200000000002,
4626,2015-09-10 15:20:55.094442,1441909255.091108,295.8813,120.33229999999999,241.93869999999998,168.72400000000002,271.4618,152.82510000000002,
4627,2015-09-10 15:21:06.096584,1441909266.093089,294.3113,122.4143,241.93869999999998,166.3,270.7174,152.3702,
4628,2015-09-10 15:21:16.153315,1441909276.15003,295.0963,124.49629999999999,241.93869999999998,163.27,271.834,150.55060000000003,
4629,2015-09-10 15:21:27.149679,1441909287.146339,292.7413,127.96629999999999,242.6205,161.65400000000002,272.95059999999995,142.3624,
4630,2015-09-10 15:21:37.205489,1441909297.201741,289.9938,130.04829999999998,242.6205,162.26000000000002,274.06719999999996,141.90750000000003,
4631,2015-09-10 15:21:48.084693,1441909308.081775,289.6013,130.04829999999998,242.9614,161.04800000000003,271.834,146.4565,
4632,2015-09-10 15:21:58.477412,1441909318.474896,292.3488,129.3543,242.2796,162.866,271.834,151.0055,
4633,2015-09-10 15:22:09.047819,1441909329.045197,291.5638,125.8843,242.2796,165.49200000000002,274.06719999999996,140.9977,
4634,2015-09-10 15:22:19.438898,1441909339.436022,289.6013,121.7203,242.2796,166.3,275.18379999999996,142.81730000000002,
4635,2015-09-10 15:22:30.130540,1441909350.127896,289.9938,121.7203,242.2796,165.29000000000002,272.95059999999995,144.63690000000003,
4636,2015-09-10 15:22:51.183360,1441909371.180538,290.3863,120.6793,242.6205,166.502,272.95059999999995,151.0055,
4637,2015-09-10 15:23:01.576332,1441909381.57351,290.7788,118.2503,242.6205,167.51200000000003,274.4394,148.2761,
4638,2015-09-10 15:23:12.164321,1441909392.161491,295.48879999999997,121.02629999999999,242.2796,161.85600000000002,271.08959999999996,145.54670000000002,
4639,2015-09-10 15:23:22.563606,1441909402.560525,291.5638,122.4143,242.9614,161.45200000000003,271.4618,145.54670000000002,
4640,2015-09-10 15:23:33.205760,1441909413.202534,290.7788,121.7203,242.9614,160.644,272.95059999999995,142.3624,
4641,2015-09-10 15:23:43.603048,1441909423.595834,292.7413,116.86229999999999,242.2796,167.10800000000003,272.95059999999995,143.27220000000003,
4642,2015-09-10 15:23:54.199324,1441909434.196344,293.5263,119.63829999999999,242.2796,165.29000000000002,272.5784,145.54670000000002,
4643,2015-09-10 15:24:04.597319,1441909444.594439,292.3488,121.02629999999999,242.2796,164.88600000000002,274.4394,139.633,
4644,2015-09-10 15:24:15.195918,1441909455.192609,291.9563,123.80229999999999,242.6205,162.26000000000002,274.06719999999996,133.26440000000002,
4645,2015-09-10 15:24:36.217982,1441909476.21489,292.7413,124.8433,242.6205,161.85600000000002,274.4394,134.62910000000002,
4646,2015-09-10 15:24:46.610300,1441909486.607416,290.3863,126.57829999999998,242.6205,162.46200000000002,274.8116,140.54280000000003,
4647,2015-09-10 15:24:57.212174,1441909497.209016,289.2088,122.76129999999999,242.6205,167.91600000000003,276.30039999999997,141.90750000000003,
4648,2015-09-10 15:25:07.606490,1441909507.603296,288.8163,123.80229999999999,242.6205,164.68400000000003,275.556,137.81340000000003,
4649,2015-09-10 15:25:18.223357,1441909518.220049,289.9938,126.57829999999998,242.9614,162.66400000000002,275.9282,135.5389,
4650,2015-09-10 15:25:28.615781,1441909528.612794,291.1713,126.57829999999998,242.6205,162.26000000000002,274.8116,134.1742,
4651,2015-09-10 15:25:39.215743,1441909539.212219,291.5638,121.7203,242.2796,167.71400000000003,275.9282,137.35850000000002,
4652,2015-09-10 15:25:49.612541,1441909549.609316,289.9938,125.8843,242.6205,162.05800000000002,275.18379999999996,138.2683,
4653,2015-09-10 15:26:00.264510,1441909560.260922,291.1713,126.57829999999998,242.2796,166.906,277.04479999999995,135.5389,
4654,2015-09-10 15:26:10.661900,1441909570.658836,292.3488,130.04829999999998,242.2796,163.472,273.695,136.9036,
4655,2015-09-10 15:26:21.272895,1441909581.269482,292.7413,132.1303,242.2796,161.85600000000002,275.18379999999996,131.89970000000002,
4656,2015-09-10 15:26:31.664317,1441909591.66116,294.7038,127.61929999999998,241.93869999999998,166.3,275.18379999999996,133.7193,
4657,2015-09-10 15:26:42.236160,1441909602.23271,291.5638,129.3543,242.6205,162.46200000000002,275.556,133.7193,
4658,2015-09-10 15:27:03.229046,1441909623.225655,292.3488,123.10829999999999,241.93869999999998,167.10800000000003,274.06719999999996,142.81730000000002,
4659,2015-09-10 15:27:13.626113,1441909633.622947,290.7788,126.2313,242.6205,165.49200000000002,274.4394,141.45260000000002,
4660,2015-09-10 15:27:24.374300,1441909644.370686,290.7788,126.9253,242.2796,167.51200000000003,272.95059999999995,141.90750000000003,
4661,2015-09-10 15:27:45.374648,1441909665.370963,292.7413,125.53729999999999,242.2796,168.72400000000002,273.3228,142.81730000000002,
4662,2015-09-10 15:27:55.557568,1441909675.554306,293.1338,127.96629999999999,242.2796,168.92600000000002,273.3228,137.81340000000003,
4663,2015-09-10 15:28:06.449465,1441909686.446297,292.7413,127.2723,242.6205,164.48200000000003,274.06719999999996,138.72320000000002,
4664,2015-09-10 15:28:16.842220,1441909696.838799,292.7413,127.2723,242.2796,164.88600000000002,273.695,138.72320000000002,
4665,2015-09-10 15:28:27.433431,1441909707.429766,290.7788,122.4143,242.2796,168.72400000000002,275.556,138.72320000000002,
4666,2015-09-10 15:28:48.507576,1441909728.504391,290.7788,125.19029999999998,242.6205,165.08800000000002,272.95059999999995,138.2683,
4667,2015-09-10 15:29:09.495957,1441909749.492198,294.3113,125.19029999999998,241.93869999999998,167.91600000000003,272.95059999999995,131.89970000000002,
4668,2015-09-10 15:29:19.889971,1441909759.886736,290.7788,125.53729999999999,242.2796,168.11800000000002,274.4394,133.26440000000002,
4669,2015-09-10 15:29:30.503317,1441909770.499739,291.5638,125.19029999999998,241.93869999999998,166.906,274.06719999999996,137.81340000000003,
4670,2015-09-10 15:29:51.472495,1441909791.46882,291.1713,119.63829999999999,242.2796,169.33,272.5784,145.0918,
4671,2015-09-10 15:30:01.869519,1441909801.86624,293.9188,121.02629999999999,242.2796,168.92600000000002,272.95059999999995,140.54280000000003,
4672,2015-09-10 15:30:12.449935,1441909812.446347,291.1713,123.4553,242.6205,167.71400000000003,275.9282,139.633,
4673,2015-09-10 15:30:22.843087,1441909822.839577,289.6013,125.8843,242.6205,168.52200000000002,275.9282,144.18200000000002,
4674,2015-09-10 15:30:33.462645,1441909833.458986,289.6013,131.7833,242.9614,164.88600000000002,274.4394,141.90750000000003,
4675,2015-09-10 15:30:54.427397,1441909854.423413,291.1713,129.3543,242.6205,169.33,273.695,135.99380000000002,
4676,2015-09-10 15:31:15.437737,1441909875.426341,289.6013,129.3543,242.6205,167.91600000000003,272.95059999999995,138.72320000000002,
4677,2015-09-10 15:31:36.507047,1441909896.503525,287.6388,131.4363,242.9614,162.05800000000002,275.556,137.35850000000002,
4678,2015-09-10 15:31:57.535881,1441909917.531646,291.9563,130.3953,242.6205,164.28000000000003,274.4394,136.9036,
4679,2015-09-10 15:32:18.547873,1441909938.543957,291.1713,127.61929999999998,242.2796,164.48200000000003,274.4394,140.9977,
4680,2015-09-10 15:32:28.517656,1441909948.514086,291.5638,125.53729999999999,242.6205,162.05800000000002,275.18379999999996,140.9977,
4681,2015-09-10 15:32:39.595430,1441909959.591414,293.5263,124.8433,242.2796,166.906,275.18379999999996,140.08790000000002,
4682,2015-09-10 15:33:00.592628,1441909980.58879,293.5263,125.19029999999998,242.2796,166.098,275.9282,143.27220000000003,
4683,2015-09-10 15:33:21.650984,1441910001.647363,294.3113,127.2723,242.6205,162.46200000000002,274.8116,140.08790000000002,
4684,2015-09-10 15:33:42.772002,1441910022.768432,293.1338,125.19029999999998,241.93869999999998,167.71400000000003,276.30039999999997,145.54670000000002,
4685,2015-09-10 15:34:03.798707,1441910043.794452,295.48879999999997,122.4143,242.2796,165.49200000000002,276.30039999999997,144.63690000000003,
4686,2015-09-10 15:34:13.850215,1441910053.846145,295.48879999999997,123.10829999999999,242.2796,166.704,275.556,140.08790000000002,
4687,2015-09-10 15:34:24.907591,1441910064.903465,294.7038,122.4143,241.93869999999998,168.11800000000002,275.9282,144.18200000000002,
4688,2015-09-10 15:34:34.891348,1441910074.887016,292.3488,123.80229999999999,242.2796,167.10800000000003,277.04479999999995,141.45260000000002,
4689,2015-09-10 15:34:46.002518,1441910085.99786,295.48879999999997,125.19029999999998,242.2796,165.89600000000002,275.18379999999996,136.44870000000003,
4690,2015-09-10 15:35:07.016770,1441910107.013111,293.5263,126.57829999999998,242.6205,161.45200000000003,275.9282,140.9977,
4691,2015-09-10 15:35:28.112882,1441910128.109082,292.3488,127.2723,242.2796,162.66400000000002,278.9058,139.633,
4692,2015-09-10 15:35:38.103356,1441910138.098694,292.3488,128.66029999999998,242.6205,161.85600000000002,275.9282,141.45260000000002,
4693,2015-09-10 15:35:49.193321,1441910149.18945,291.1713,126.9253,242.6205,163.472,277.04479999999995,143.27220000000003,
4694,2015-09-10 15:36:10.391076,1441910170.387084,294.3113,123.4553,242.2796,168.11800000000002,277.417,141.45260000000002,
4695,2015-09-10 15:36:20.509098,1441910180.50547,293.5263,126.2313,242.2796,162.866,277.04479999999995,139.17810000000003,
4696,2015-09-10 15:36:31.382742,1441910191.378859,290.7788,125.19029999999998,242.9614,163.674,277.417,143.27220000000003,
4697,2015-09-10 15:36:52.414829,1441910212.411005,293.5263,124.1493,242.6205,163.472,275.556,141.90750000000003,
4698,2015-09-10 15:37:13.463277,1441910233.45906,289.2088,122.76129999999999,243.30229999999997,164.88600000000002,277.417,139.17810000000003,
4699,2015-09-10 15:37:38.316790,1441910258.312949,290.3863,123.10829999999999,243.30229999999997,165.89600000000002,274.8116,146.91140000000001,
4700,2015-09-10 15:37:58.536589,1441910278.531983,290.3863,131.4363,243.30229999999997,163.87600000000003,274.8116,143.7271,
4701,2015-09-10 15:38:08.511876,1441910288.507851,291.1713,130.04829999999998,242.9614,164.48200000000003,274.8116,142.3624,
4702,2015-09-10 15:38:18.665640,1441910298.661811,291.9563,125.19029999999998,242.9614,170.138,275.18379999999996,144.63690000000003,
4703,2015-09-10 15:38:28.647257,1441910308.643043,290.3863,129.0073,242.9614,169.936,275.18379999999996,142.81730000000002,
4704,2015-09-10 15:38:38.477219,1441910318.473335,290.7788,127.61929999999998,242.9614,167.31000000000003,274.8116,143.27220000000003,
4705,2015-09-10 15:38:48.455634,1441910328.451474,294.3113,128.66029999999998,242.6205,168.11800000000002,274.4394,141.90750000000003,
4706,2015-09-10 15:38:58.618128,1441910338.613964,292.3488,131.7833,242.9614,164.07800000000003,274.4394,140.54280000000003,
4707,2015-09-10 15:39:08.610837,1441910348.606665,289.6013,129.7013,243.30229999999997,164.07800000000003,275.556,139.633,
4708,2015-09-10 15:39:19.690014,1441910359.685543,291.1713,134.55929999999998,242.9614,167.10800000000003,274.06719999999996,139.633,
4709,2015-09-10 15:39:40.819203,1441910380.814954,289.9938,126.2313,242.9614,169.936,276.30039999999997,142.81730000000002,
4710,2015-09-10 15:39:50.798674,1441910390.793999,288.42379999999997,129.0073,242.9614,167.10800000000003,276.30039999999997,142.81730000000002,
4711,2015-09-10 15:40:01.924725,1441910401.92021,289.2088,129.7013,242.9614,169.936,276.6726,139.633,
4712,2015-09-10 15:40:23.048245,1441910423.043629,289.9938,125.19029999999998,242.9614,170.94600000000003,276.30039999999997,145.0918,
4713,2015-09-10 15:40:44.155716,1441910444.150847,290.7788,128.3133,243.30229999999997,166.3,272.95059999999995,142.3624,
4714,2015-09-10 15:40:54.139508,1441910454.134839,290.3863,127.96629999999999,243.30229999999997,166.704,272.5784,142.81730000000002,
4715,2015-09-10 15:41:05.267155,1441910465.262598,292.3488,124.1493,242.6205,170.94600000000003,274.06719999999996,144.63690000000003,
4716,2015-09-10 15:41:26.279278,1441910486.275167,292.7413,125.53729999999999,242.6205,171.14800000000002,272.5784,141.90750000000003,
4717,2015-09-10 15:41:47.324675,1441910507.320127,292.3488,126.9253,242.9614,166.3,274.06719999999996,139.633,
4718,2015-09-10 15:41:57.309284,1441910517.304801,292.3488,126.57829999999998,242.6205,170.138,272.95059999999995,140.54280000000003,
4719,2015-09-10 15:42:08.334865,1441910528.330301,291.1713,125.8843,242.9614,165.69400000000002,272.5784,142.81730000000002,
4720,2015-09-10 15:42:18.316989,1441910538.312751,294.7038,128.3133,242.6205,167.51200000000003,273.3228,138.72320000000002,
4721,2015-09-10 15:42:29.432656,1441910549.428133,291.9563,127.2723,242.6205,167.31000000000003,274.8116,144.63690000000003,
4722,2015-09-10 15:42:39.420044,1441910559.415771,291.5638,130.3953,242.9614,165.49200000000002,273.3228,142.81730000000002,
4723,2015-09-10 15:42:50.550919,1441910570.54601,291.9563,129.3543,242.9614,166.906,274.06719999999996,146.4565,
4724,2015-09-10 15:43:00.533879,1441910580.529156,291.1713,128.3133,242.6205,167.51200000000003,274.8116,145.0918,
4725,2015-09-10 15:43:11.679090,1441910591.673482,291.9563,128.66029999999998,242.9614,164.88600000000002,274.06719999999996,142.81730000000002,
4726,2015-09-10 15:43:21.667889,1441910601.663573,291.9563,129.7013,242.6205,168.52200000000002,275.18379999999996,140.9977,
4727,2015-09-10 15:43:32.607608,1441910612.602998,291.1713,126.9253,242.6205,170.54200000000003,276.30039999999997,146.91140000000001,
4728,2015-09-10 15:43:42.595418,1441910622.59032,292.3488,126.9253,242.6205,169.734,275.18379999999996,147.36630000000002,
4729,2015-09-10 15:43:53.605277,1441910633.6002,291.9563,124.8433,242.6205,170.94600000000003,275.556,148.2761,
4730,2015-09-10 15:44:03.598938,1441910643.594306,292.3488,124.49629999999999,242.6205,171.14800000000002,275.556,147.8212,
4731,2015-09-10 15:44:14.742170,1441910654.737185,290.7788,128.66029999999998,242.6205,170.138,274.4394,143.7271,
4732,2015-09-10 15:44:24.730617,1441910664.726107,291.1713,129.0073,242.6205,171.14800000000002,273.695,144.63690000000003,
4733,2015-09-10 15:44:35.600631,1441910675.595862,290.3863,127.2723,242.9614,168.32000000000002,273.695,146.91140000000001,
4734,2015-09-10 15:44:45.602546,1441910685.59783,289.6013,130.7423,243.30229999999997,166.098,273.695,144.63690000000003,
4735,2015-09-10 15:44:55.570280,1441910695.567658,292.3488,127.96629999999999,242.9614,168.72400000000002,272.5784,142.3624,
4736,2015-09-10 15:45:17.309895,1441910717.307221,286.4613,124.49629999999999,240.916,167.51200000000003,271.08959999999996,142.81730000000002,
4737,2015-09-10 15:45:27.706701,1441910727.704127,286.4613,124.8433,241.25689999999997,167.10800000000003,271.4618,141.45260000000002,
4738,2015-09-10 15:45:38.189597,1441910738.186988,286.0688,123.4553,240.916,166.3,274.06719999999996,140.9977,
4739,2015-09-10 15:45:48.577811,1441910748.575093,287.2463,124.49629999999999,241.25689999999997,164.28000000000003,272.95059999999995,140.54280000000003,
4740,2015-09-10 15:45:59.063666,1441910759.060654,288.0313,124.8433,241.59779999999998,161.25000000000003,271.834,139.17810000000003,
4741,2015-09-10 15:46:19.992140,1441910779.989498,290.7788,121.7203,242.2796,156.604,275.556,135.08400000000003,
4742,2015-09-10 15:46:30.383381,1441910790.380714,291.9563,119.9853,242.2796,155.39200000000002,280.0224,130.9899,
4743,2015-09-10 15:46:40.851175,1441910800.84843,295.0963,119.29129999999999,242.6205,150.746,279.27799999999996,129.6252,
4744,2015-09-10 15:46:51.233834,1441910811.230868,293.5263,116.86229999999999,243.64319999999998,149.33200000000002,283.37219999999996,128.2605,
4745,2015-09-10 15:47:01.758257,1441910821.7532,295.0963,117.5563,243.98409999999998,145.69600000000003,286.34979999999996,126.44090000000001,
4746,2015-09-10 15:47:12.146919,1441910832.143868,295.48879999999997,117.2093,244.6659,141.656,290.8162,124.6213,
4747,2015-09-10 15:47:22.611614,1441910842.608755,297.8438,113.39229999999999,245.68859999999998,141.252,290.44399999999996,123.2566,
4748,2015-09-10 15:47:33.003589,1441910853.000591,300.9838,109.92229999999999,246.02949999999998,137.41400000000002,287.46639999999996,120.52720000000001,
