Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
4073	2015-09-10 13:39:02.419708	1441903142.41	45.8588	31.1533	46.2621	31.162	44.0476	33.6413	None	
4074	2015-09-10 13:39:13.100035	1441903153.1	45.4663	30.8063	46.2621	30.96	44.4198	34.0962	None	
4075	2015-09-10 13:39:23.255473	1441903163.25	45.0738	31.1533	46.2621	30.758	44.0476	34.0962	None	
4076	2015-09-10 13:39:34.024312	1441903174.02	45.0738	30.8063	45.9212	30.96	44.4198	34.0962	None	
4077	2015-09-10 13:39:44.181447	1441903184.18	45.0738	31.5003	46.2621	30.96	44.0476	34.0962	None	
4078	2015-09-10 13:39:54.914222	1441903194.91	45.4663	31.1533	46.2621	30.96	44.0476	33.6413	None	
4079	2015-09-10 13:40:05.064409	1441903205.06	45.8588	31.5003	46.2621	30.96	43.6754	33.6413	None	
4080	2015-09-10 13:40:15.799182	1441903215.79	45.0738	31.1533	45.9212	30.758	43.6754	33.6413	None	
4081	2015-09-10 13:40:25.920412	1441903225.92	45.0738	31.1533	45.9212	30.758	43.6754	33.6413	None	
4082	2015-09-10 13:40:36.680558	1441903236.68	45.0738	31.1533	45.5803	30.96	44.0476	33.6413	None	
4083	2015-09-10 13:40:46.817747	1441903246.81	45.0738	31.1533	45.5803	30.758	43.6754	34.0962	None	
4084	2015-09-10 13:40:57.612674	1441903257.61	44.6813	31.1533	45.5803	30.758	43.6754	34.0962	None	
4085	2015-09-10 13:41:07.731674	1441903267.73	44.2888	31.5003	45.2394	30.96	43.6754	34.0962	None	
4086	2015-09-10 13:41:18.502459	1441903278.5	44.6813	31.1533	45.5803	30.556	43.6754	34.0962	None	
4087	2015-09-10 13:41:28.691098	1441903288.69	44.6813	31.5003	45.2394	30.96	43.3032	34.0962	None	
4088	2015-09-10 13:41:39.358758	1441903299.35	44.2888	31.5003	45.2394	30.96	43.3032	34.0962	None	
4089	2015-09-10 13:41:49.487284	1441903309.48	44.6813	31.5003	45.2394	30.96	43.3032	34.0962	None	
4090	2015-09-10 13:42:00.243308	1441903320.24	45.0738	31.5003	45.5803	30.758	43.3032	33.6413	None	
4091	2015-09-10 13:42:10.419441	1441903330.41	45.0738	31.5003	45.2394	30.758	43.3032	33.6413	None	
4092	2015-09-10 13:42:21.282380	1441903341.28	44.2888	31.1533	45.2394	30.354	43.3032	34.0962	None	
4093	2015-09-10 13:42:31.428022	1441903351.42	45.0738	31.1533	44.8985	30.758	43.3032	34.0962	None	
4094	2015-09-10 13:42:42.214970	1441903362.21	43.8963	30.8063	44.8985	30.556	42.931	33.6413	None	
4095	2015-09-10 13:42:52.397113	1441903372.39	43.8963	31.1533	44.8985	30.758	42.931	34.0962	None	
4096	2015-09-10 13:43:03.214117	1441903383.21	44.2888	30.8063	44.5576	30.758	43.3032	33.6413	None	
4097	2015-09-10 13:43:13.362046	1441903393.36	43.8963	30.8063	44.8985	30.556	42.931	33.6413	None	
4098	2015-09-10 13:43:24.176223	1441903404.17	44.6813	30.8063	44.8985	30.556	42.931	33.6413	None	
4099	2015-09-10 13:43:34.368291	1441903414.36	43.8963	30.8063	44.8985	30.556	42.931	33.6413	None	
4100	2015-09-10 13:43:45.152462	1441903425.15	43.8963	30.8063	44.8985	30.556	42.5588	33.6413	None	
4101	2015-09-10 13:43:55.354387	1441903435.35	43.8963	30.8063	44.8985	30.354	42.5588	33.6413	None	
4102	2015-09-10 13:44:06.106498	1441903446.1	43.5038	31.1533	44.5576	30.556	42.5588	33.6413	None	
4103	2015-09-10 13:44:16.274341	1441903456.27	43.5038	31.1533	44.5576	30.556	42.5588	33.6413	None	
4104	2015-09-10 13:44:27.029865	1441903467.03	43.8963	30.4593	44.5576	30.354	42.5588	33.6413	None	
4105	2015-09-10 13:44:37.196480	1441903477.19	43.5038	30.8063	44.5576	30.354	42.5588	33.6413	None	
4106	2015-09-10 13:44:48.073311	1441903488.07	43.5038	31.1533	44.2167	30.758	42.1866	33.6413	None	
4107	2015-09-10 13:44:58.291501	1441903498.29	44.2888	31.1533	44.2167	30.556	42.1866	33.6413	None	
4108	2015-09-10 13:45:08.979493	1441903508.97	44.2888	31.1533	44.2167	30.556	42.1866	33.6413	None	
4109	2015-09-10 13:45:19.208211	1441903519.2	43.8963	31.1533	44.5576	30.354	42.1866	33.6413	None	
4110	2015-09-10 13:45:29.894628	1441903529.89	43.8963	31.1533	43.8758	30.556	42.1866	33.1864	None	
4111	2015-09-10 13:45:40.076654	1441903540.07	43.8963	31.1533	44.2167	30.354	42.1866	33.1864	None	
4112	2015-09-10 13:45:50.934167	1441903550.93	43.8963	30.8063	44.2167	30.354	42.1866	33.1864	None	
4113	2015-09-10 13:46:01.156739	1441903561.15	43.8963	30.8063	44.2167	30.354	42.1866	33.1864	None	
4114	2015-09-10 13:46:11.948237	1441903571.94	43.1113	30.8063	43.8758	30.354	41.8144	33.1864	None	
4115	2015-09-10 13:46:22.133658	1441903582.13	43.1113	30.4593	43.8758	30.354	42.1866	33.1864	None	
4116	2015-09-10 13:46:32.791357	1441903592.79	43.5038	30.8063	43.8758	30.354	42.1866	33.1864	None	
4117	2015-09-10 13:46:43.023113	1441903603.02	43.1113	30.4593	43.5349	30.354	42.1866	33.1864	None	
4118	2015-09-10 13:46:53.800075	1441903613.79	43.1113	30.4593	43.5349	30.152	41.8144	33.1864	None	
4119	2015-09-10 13:47:04.021942	1441903624.02	43.1113	30.4593	43.5349	30.354	41.8144	33.1864	None	
4120	2015-09-10 13:47:14.804271	1441903634.8	42.7188	30.1123	43.5349	30.354	41.8144	33.1864	None	
4121	2015-09-10 13:47:24.991211	1441903644.99	42.7188	30.8063	43.5349	30.556	41.8144	33.6413	None	
4122	2015-09-10 13:47:35.752117	1441903655.75	43.1113	30.4593	43.5349	30.354	41.4422	33.1864	None	
4123	2015-09-10 13:47:45.944397	1441903665.94	43.5038	31.1533	43.194	30.556	41.4422	33.1864	None	
4124	2015-09-10 13:47:56.693551	1441903676.69	43.5038	30.8063	43.5349	30.354	41.4422	33.1864	None	
4125	2015-09-10 13:48:06.895845	1441903686.89	42.7188	30.4593	43.5349	30.152	41.4422	33.1864	None	
4126	2015-09-10 13:48:17.603335	1441903697.6	42.7188	30.1123	43.194	30.152	41.4422	33.1864	None	
4127	2015-09-10 13:48:27.866206	1441903707.86	42.7188	30.8063	42.8531	30.354	41.4422	33.1864	None	
4128	2015-09-10 13:48:38.514132	1441903718.51	43.1113	30.4593	43.194	30.354	41.4422	33.1864	None	
4129	2015-09-10 13:48:48.754567	1441903728.75	42.3263	30.4593	42.8531	30.152	41.4422	33.1864	None	
4130	2015-09-10 13:48:59.350619	1441903739.35	42.7188	30.4593	43.194	30.152	41.4422	33.1864	None	
4131	2015-09-10 13:49:09.619062	1441903749.61	42.3263	30.1123	43.194	30.152	41.4422	33.1864	None	
4132	2015-09-10 13:49:20.413902	1441903760.41	42.3263	30.1123	42.8531	30.152	41.4422	33.1864	None	
4133	2015-09-10 13:49:30.638579	1441903770.63	43.1113	30.8063	42.8531	30.152	41.07	32.7315	None	
4134	2015-09-10 13:49:41.394090	1441903781.39	42.3263	30.4593	43.194	29.95	41.07	33.1864	None	
4135	2015-09-10 13:49:51.624348	1441903791.62	42.3263	30.8063	42.8531	30.152	41.07	33.1864	None	
4136	2015-09-10 13:50:02.375373	1441903802.37	42.3263	30.4593	42.8531	29.95	40.6978	33.1864	None	
4137	2015-09-10 13:50:12.625515	1441903812.62	42.7188	30.4593	42.5122	30.152	40.6978	33.1864	None	
4138	2015-09-10 13:50:23.243696	1441903823.24	42.7188	30.4593	42.5122	30.152	41.07	33.1864	None	
4139	2015-09-10 13:50:33.465166	1441903833.46	42.7188	30.4593	42.1713	30.152	40.6978	33.1864	None	
4140	2015-09-10 13:50:44.147932	1441903844.14	42.7188	30.4593	42.1713	30.152	40.6978	33.1864	None	
4141	2015-09-10 13:50:54.403582	1441903854.4	41.9338	30.1123	42.5122	29.95	41.07	33.1864	None	
4142	2015-09-10 13:51:05.138435	1441903865.13	42.3263	30.1123	42.1713	29.95	41.07	32.7315	None	
4143	2015-09-10 13:51:15.357901	1441903875.35	41.9338	30.1123	42.5122	29.748	40.6978	32.7315	None	
4144	2015-09-10 13:51:26.047663	1441903886.04	42.3263	30.1123	42.5122	29.95	40.6978	32.2766	None	
4145	2015-09-10 13:51:36.292130	1441903896.29	41.9338	30.1123	42.1713	29.748	40.6978	32.2766	None	
4146	2015-09-10 13:51:47.066425	1441903907.06	41.5413	30.4593	42.1713	29.95	40.6978	32.7315	None	
4147	2015-09-10 13:51:57.351353	1441903917.35	42.3263	30.4593	42.1713	29.95	40.3256	32.7315	None	
4148	2015-09-10 13:52:07.975188	1441903927.97	41.9338	30.4593	41.8304	30.152	40.3256	32.7315	None	
4149	2015-09-10 13:52:18.233926	1441903938.23	41.9338	30.1123	42.1713	30.152	40.3256	32.7315	None	
4150	2015-09-10 13:52:28.952969	1441903948.95	41.9338	30.1123	41.8304	29.95	40.3256	33.1864	None	
4151	2015-09-10 13:52:39.241475	1441903959.24	41.5413	30.4593	41.8304	29.95	40.3256	33.1864	None	
4152	2015-09-10 13:52:50.001856	1441903970.0	41.5413	30.4593	41.8304	29.748	40.3256	33.1864	None	
4153	2015-09-10 13:53:00.258718	1441903980.25	41.5413	30.4593	41.8304	29.95	40.3256	33.1864	None	
4154	2015-09-10 13:53:10.882594	1441903990.88	41.1488	30.4593	41.4895	29.95	40.3256	33.1864	None	
4155	2015-09-10 13:53:21.133918	1441904001.13	40.7563	30.4593	41.4895	29.748	40.3256	33.1864	None	
4156	2015-09-10 13:53:31.916827	1441904011.91	41.9338	30.4593	41.1486	29.95	39.9534	32.7315	None	
4157	2015-09-10 13:53:42.191771	1441904022.19	41.5413	30.1123	41.4895	29.748	39.9534	32.2766	None	
4158	2015-09-10 13:53:52.958565	1441904032.95	41.1488	30.1123	41.1486	29.95	40.3256	32.2766	None	
4159	2015-09-10 13:54:03.238081	1441904043.23	41.5413	30.4593	41.1486	29.95	39.9534	32.7315	None	
4160	2015-09-10 13:54:13.959827	1441904053.95	41.5413	30.4593	41.4895	29.748	39.9534	32.7315	None	
4161	2015-09-10 13:54:24.235851	1441904064.23	40.7563	30.1123	41.4895	29.546	39.9534	32.7315	None	
4162	2015-09-10 13:54:34.929206	1441904074.92	41.1488	30.1123	41.4895	29.748	39.9534	32.2766	None	
4163	2015-09-10 13:54:45.238561	1441904085.23	40.7563	30.1123	41.4895	29.546	39.9534	32.7315	None	
4164	2015-09-10 13:54:55.924954	1441904095.92	41.1488	30.1123	41.4895	29.748	39.9534	32.7315	None	
4165	2015-09-10 13:55:06.237579	1441904106.23	41.1488	30.1123	41.1486	29.748	39.9534	32.2766	None	
4166	2015-09-10 13:55:16.985909	1441904116.98	41.5413	30.4593	41.1486	29.748	39.5812	32.2766	None	
4167	2015-09-10 13:55:27.296537	1441904127.29	41.1488	30.1123	41.1486	29.748	39.5812	32.7315	None	
4168	2015-09-10 13:55:38.039405	1441904138.03	40.7563	29.7653	41.4895	29.546	39.5812	32.2766	None	
4169	2015-09-10 13:55:48.305519	1441904148.3	40.7563	29.7653	41.1486	29.546	39.9534	32.7315	None	
4170	2015-09-10 13:55:59.022909	1441904159.02	40.7563	29.7653	41.1486	29.546	39.9534	32.7315	None	
4171	2015-09-10 13:56:09.370421	1441904169.36	40.3638	29.7653	40.8077	29.546	39.9534	32.7315	None	
4172	2015-09-10 13:56:19.976026	1441904179.97	40.7563	29.7653	41.1486	29.344	39.5812	32.7315	None	
4173	2015-09-10 13:56:30.243804	1441904190.24	40.3638	29.7653	40.8077	29.546	39.5812	32.7315	None	
4174	2015-09-10 13:56:40.886362	1441904200.88	40.7563	30.1123	40.8077	29.546	39.5812	32.7315	None	
4175	2015-09-10 13:56:51.170233	1441904211.17	40.3638	29.7653	40.8077	29.344	39.209	32.7315	None	
4176	2015-09-10 13:57:01.905423	1441904221.9	40.7563	29.7653	40.4668	29.546	39.5812	32.2766	None	
4177	2015-09-10 13:57:12.202019	1441904232.2	41.1488	30.1123	40.4668	29.546	39.209	32.2766	None	
4178	2015-09-10 13:57:22.835888	1441904242.83	39.9713	30.1123	40.8077	29.546	39.209	32.7315	None	
4179	2015-09-10 13:57:32.821550	1441904252.82	40.7563	30.4593	40.4668	29.546	39.209	32.7315	None	
4180	2015-09-10 13:57:43.818114	1441904263.81	40.3638	29.7653	40.8077	29.142	39.209	32.7315	None	
4181	2015-09-10 13:57:54.128789	1441904274.13	39.9713	29.7653	40.4668	29.344	39.5812	32.7315	None	
4182	2015-09-10 13:58:04.721385	1441904284.72	39.9713	29.4183	40.4668	29.344	39.209	32.2766	None	
4183	2015-09-10 13:58:15.034051	1441904295.03	39.9713	29.4183	40.4668	29.344	39.209	32.2766	None	
4184	2015-09-10 13:58:25.710214	1441904305.71	40.3638	29.7653	40.4668	29.344	39.209	32.2766	None	
4185	2015-09-10 13:58:36.008687	1441904316.01	39.9713	29.7653	40.4668	29.142	38.8368	32.2766	None	
4186	2015-09-10 13:58:46.589784	1441904326.59	39.9713	29.7653	40.4668	29.142	38.8368	32.2766	None	
4187	2015-09-10 13:58:56.971071	1441904336.97	39.9713	30.1123	40.4668	29.546	38.8368	32.7315	None	
4188	2015-09-10 13:59:07.651913	1441904347.65	39.9713	29.7653	40.1259	29.546	39.209	32.2766	None	
4189	2015-09-10 13:59:17.957547	1441904357.95	39.9713	29.7653	40.1259	29.546	38.8368	32.7315	None	
4190	2015-09-10 13:59:28.598227	1441904368.6	40.3638	30.1123	40.1259	29.546	38.8368	32.2766	None	
4191	2015-09-10 13:59:38.957901	1441904378.95	39.9713	29.7653	40.1259	29.344	38.8368	32.2766	None	
4192	2015-09-10 13:59:49.586119	1441904389.58	40.3638	30.1123	40.4668	29.546	38.8368	32.2766	None	
4193	2015-09-10 13:59:59.934560	1441904399.93	39.5788	29.7653	40.1259	29.142	38.4646	32.2766	None	
4194	2015-09-10 14:00:10.540079	1441904410.54	39.5788	29.7653	40.1259	29.344	38.8368	32.2766	None	
4195	2015-09-10 14:00:20.919642	1441904420.92	39.5788	29.4183	39.785	29.344	38.8368	32.7315	None	
4196	2015-09-10 14:00:31.475402	1441904431.47	40.3638	30.1123	39.785	29.546	38.4646	32.7315	None	
4197	2015-09-10 14:00:41.855700	1441904441.85	39.5788	29.7653	39.785	29.344	38.4646	32.7315	None	
4198	2015-09-10 14:00:52.548167	1441904452.55	39.5788	29.4183	39.4441	29.546	38.8368	32.7315	None	
4199	2015-09-10 14:01:02.883047	1441904462.88	39.1863	30.1123	39.785	29.546	38.4646	33.1864	None	
4200	2015-09-10 14:01:13.505998	1441904473.5	39.9713	30.1123	39.4441	29.546	38.4646	32.7315	None	
4201	2015-09-10 14:01:23.857517	1441904483.85	39.9713	29.7653	39.4441	29.546	38.4646	32.7315	None	
4202	2015-09-10 14:01:34.554914	1441904494.55	39.9713	29.4183	39.1032	29.546	38.4646	32.7315	None	
4203	2015-09-10 14:01:44.897922	1441904504.89	39.1863	29.4183	39.785	29.142	38.4646	32.7315	None	
4204	2015-09-10 14:01:55.540512	1441904515.54	39.1863	29.4183	39.4441	29.546	38.4646	32.7315	None	
4205	2015-09-10 14:02:05.932732	1441904525.93	39.5788	29.4183	39.4441	29.344	38.4646	32.2766	None	
4206	2015-09-10 14:02:16.646045	1441904536.64	39.1863	29.4183	39.4441	29.142	38.0924	32.7315	None	
4207	2015-09-10 14:02:27.027537	1441904547.02	39.1863	29.4183	39.785	29.142	38.0924	32.2766	None	
4208	2015-09-10 14:02:37.600006	1441904557.6	39.5788	29.4183	39.4441	29.142	38.0924	32.2766	None	
4209	2015-09-10 14:02:47.772959	1441904567.77	39.1863	29.4183	39.4441	29.344	38.0924	32.2766	None	
4210	2015-09-10 14:02:58.673493	1441904578.67	39.9713	30.1123	39.4441	29.344	38.0924	32.2766	None	
4211	2015-09-10 14:03:19.685438	1441904599.68	39.1863	29.7653	39.4441	29.344	38.0924	32.2766	None	
4212	2015-09-10 14:03:30.100339	1441904610.1	39.5788	29.7653	39.4441	29.344	38.0924	32.2766	None	
4213	2015-09-10 14:03:40.716930	1441904620.71	39.5788	30.1123	39.4441	29.344	37.7202	32.2766	None	
4214	2015-09-10 14:03:51.133578	1441904631.13	38.7938	29.7653	39.4441	29.142	38.0924	32.2766	None	
4215	2015-09-10 14:04:01.673421	1441904641.67	38.7938	30.1123	39.1032	29.142	37.7202	32.2766	None	
4216	2015-09-10 14:04:12.039258	1441904652.04	39.5788	29.7653	39.4441	29.142	37.7202	32.2766	None	
4217	2015-09-10 14:04:22.649147	1441904662.65	38.7938	29.4183	39.4441	28.94	37.7202	32.2766	None	
4218	2015-09-10 14:04:33.058839	1441904673.06	38.7938	29.4183	39.1032	28.94	38.0924	31.8217	None	
4219	2015-09-10 14:04:43.629037	1441904683.63	39.1863	29.4183	38.7623	29.142	38.0924	31.8217	None	
4220	2015-09-10 14:04:54.013693	1441904694.01	39.1863	29.4183	39.1032	29.142	37.7202	32.2766	None	
4221	2015-09-10 14:05:04.663964	1441904704.66	38.7938	29.4183	39.1032	28.738	37.7202	32.2766	None	
4222	2015-09-10 14:05:14.617551	1441904714.61	38.7938	29.0713	38.7623	28.738	37.7202	32.2766	None	
4223	2015-09-10 14:05:25.552106	1441904725.55	39.1863	29.4183	39.1032	29.142	37.7202	31.8217	None	
4224	2015-09-10 14:05:35.918158	1441904735.91	39.1863	29.4183	38.7623	29.142	37.7202	31.8217	None	
4225	2015-09-10 14:05:46.563299	1441904746.56	39.1863	29.4183	38.7623	29.142	37.7202	31.8217	None	
4226	2015-09-10 14:05:56.564996	1441904756.56	39.1863	29.4183	38.7623	29.142	37.348	31.8217	None	
4227	2015-09-10 14:06:07.505899	1441904767.5	39.1863	29.4183	38.7623	28.94	37.7202	31.8217	None	
4228	2015-09-10 14:06:17.455352	1441904777.45	38.7938	29.0713	38.4214	28.94	37.7202	31.8217	None	
4229	2015-09-10 14:06:28.428272	1441904788.42	38.7938	29.4183	38.7623	28.94	37.348	32.2766	None	
4230	2015-09-10 14:06:38.460244	1441904798.46	38.4013	29.7653	38.4214	28.94	37.348	32.2766	None	
4231	2015-09-10 14:06:49.507243	1441904809.5	38.7938	29.4183	38.4214	28.94	37.348	32.2766	None	
4232	2015-09-10 14:06:59.593488	1441904819.59	38.7938	29.0713	38.4214	28.94	37.348	31.8217	None	
4233	2015-09-10 14:07:10.426524	1441904830.42	38.7938	29.4183	38.7623	28.94	37.348	32.2766	None	
4234	2015-09-10 14:07:31.428415	1441904851.42	38.4013	29.4183	38.4214	29.142	37.348	31.8217	None	
4235	2015-09-10 14:07:41.513710	1441904861.51	38.7938	29.7653	38.0805	29.142	36.9758	32.2766	None	
4236	2015-09-10 14:07:52.389938	1441904872.39	38.4013	29.0713	38.4214	28.94	37.348	31.8217	None	
4237	2015-09-10 14:08:02.411337	1441904882.41	38.4013	29.0713	38.4214	28.94	37.348	31.8217	None	
4238	2015-09-10 14:08:13.304387	1441904893.3	38.7938	29.4183	38.4214	28.94	37.348	31.8217	None	
4239	2015-09-10 14:08:23.340817	1441904903.34	38.0088	29.4183	38.4214	28.738	36.9758	31.8217	None	
4240	2015-09-10 14:08:34.321758	1441904914.32	38.4013	29.4183	38.0805	28.94	37.348	31.8217	None	
4241	2015-09-10 14:08:44.374629	1441904924.37	38.4013	29.0713	38.4214	28.94	37.348	31.8217	None	
4242	2015-09-10 14:08:55.374364	1441904935.37	38.0088	29.0713	38.4214	28.738	36.9758	31.8217	None	
4243	2015-09-10 14:09:05.379197	1441904945.38	38.0088	29.7653	38.0805	28.94	36.9758	32.2766	None	
4244	2015-09-10 14:09:16.415673	1441904956.41	38.4013	29.0713	38.0805	28.738	36.9758	31.8217	None	
4245	2015-09-10 14:09:26.434670	1441904966.43	38.0088	29.0713	38.0805	28.738	36.9758	31.8217	None	
4246	2015-09-10 14:09:37.541363	1441904977.54	38.4013	29.7653	38.0805	28.94	36.9758	31.8217	None	
4247	2015-09-10 14:09:47.606535	1441904987.6	37.6163	29.0713	38.0805	28.536	36.9758	31.8217	None	
4248	2015-09-10 14:09:58.437217	1441904998.43	38.4013	29.4183	38.0805	28.94	36.9758	31.8217	None	
4249	2015-09-10 14:10:08.511955	1441905008.51	37.6163	29.0713	38.0805	28.738	36.9758	32.2766	None	
4250	2015-09-10 14:10:19.540948	1441905019.54	37.6163	29.0713	38.0805	28.536	36.6036	31.8217	None	
4251	2015-09-10 14:10:29.573945	1441905029.57	38.4013	29.4183	37.7396	28.738	36.9758	31.8217	None	
4252	2015-09-10 14:10:40.492733	1441905040.49	37.6163	29.0713	37.7396	28.738	36.9758	32.2766	None	
4253	2015-09-10 14:10:50.551238	1441905050.55	37.6163	29.4183	37.7396	28.738	36.6036	32.2766	None	
4254	2015-09-10 14:11:01.472138	1441905061.47	37.6163	29.4183	37.7396	28.738	36.9758	32.2766	None	
4255	2015-09-10 14:11:11.557417	1441905071.55	37.6163	29.7653	37.7396	28.738	36.6036	31.8217	None	
4256	2015-09-10 14:11:22.449803	1441905082.44	38.0088	29.0713	37.7396	28.738	36.6036	31.3668	None	
4257	2015-09-10 14:11:32.549934	1441905092.55	37.6163	29.4183	37.7396	28.738	36.6036	31.8217	None	
4258	2015-09-10 14:11:43.434175	1441905103.43	38.0088	29.4183	37.7396	28.738	36.6036	31.3668	None	
4259	2015-09-10 14:11:53.484072	1441905113.48	38.0088	29.0713	37.7396	28.738	36.6036	31.8217	None	
4260	2015-09-10 14:12:04.493556	1441905124.49	37.6163	29.0713	38.0805	28.536	36.6036	31.8217	None	
4261	2015-09-10 14:12:14.555623	1441905134.55	38.0088	29.0713	37.7396	28.738	36.6036	31.3668	None	
4262	2015-09-10 14:12:25.374601	1441905145.37	38.0088	29.7653	37.7396	28.738	36.6036	31.3668	None	
4263	2015-09-10 14:12:35.404269	1441905155.4	37.2238	29.0713	37.7396	28.334	36.6036	31.8217	None	
4264	2015-09-10 14:12:46.396839	1441905166.39	37.6163	29.0713	37.7396	28.536	36.6036	31.8217	None	
4265	2015-09-10 14:12:56.426738	1441905176.42	38.0088	29.4183	37.3987	28.738	36.2314	31.8217	None	
4266	2015-09-10 14:13:07.325802	1441905187.32	37.6163	29.0713	37.3987	28.536	36.6036	31.8217	None	
4267	2015-09-10 14:13:17.356387	1441905197.35	37.2238	29.0713	37.3987	28.536	36.6036	32.2766	None	
4268	2015-09-10 14:13:28.289483	1441905208.29	37.2238	29.0713	37.3987	28.536	36.2314	31.8217	None	
4269	2015-09-10 14:13:38.324440	1441905218.32	37.6163	29.4183	37.7396	28.536	36.2314	31.8217	None	
4270	2015-09-10 14:13:49.316062	1441905229.31	37.6163	29.4183	37.3987	28.536	36.2314	31.3668	None	
4271	2015-09-10 14:13:59.358935	1441905239.35	37.6163	29.4183	37.0578	28.536	36.2314	31.8217	None	
4272	2015-09-10 14:14:10.264079	1441905250.26	37.6163	29.4183	37.3987	28.536	36.2314	31.8217	None	
4273	2015-09-10 14:14:20.379189	1441905260.37	37.2238	29.0713	37.3987	28.334	36.2314	31.8217	None	
4274	2015-09-10 14:14:31.333021	1441905271.33	37.6163	29.4183	37.0578	28.738	35.8592	31.8217	None	
4275	2015-09-10 14:14:41.448258	1441905281.44	37.2238	29.0713	37.3987	28.334	35.8592	31.8217	None	
4276	2015-09-10 14:14:52.278369	1441905292.27	36.8313	29.0713	37.0578	28.334	35.8592	31.8217	None	
4277	2015-09-10 14:15:02.421374	1441905302.42	36.8313	29.0713	37.0578	28.536	36.2314	31.8217	None	
4278	2015-09-10 14:15:13.348421	1441905313.34	36.8313	29.0713	37.0578	28.536	36.2314	31.8217	None	
4279	2015-09-10 14:15:23.477346	1441905323.47	37.6163	29.0713	37.0578	28.536	35.8592	31.8217	None	
4280	2015-09-10 14:15:34.329953	1441905334.33	36.8313	28.7243	37.0578	28.334	36.2314	31.8217	None	
4281	2015-09-10 14:15:44.469498	1441905344.46	37.2238	29.4183	36.7169	28.536	35.8592	31.8217	None	
4282	2015-09-10 14:15:55.404064	1441905355.4	37.6163	29.0713	37.0578	28.536	35.8592	31.8217	None	
4283	2015-09-10 14:16:05.485794	1441905365.48	36.8313	29.0713	37.0578	28.334	35.8592	31.8217	None	
4284	2015-09-10 14:16:16.426018	1441905376.42	37.2238	29.0713	37.0578	28.536	35.8592	31.3668	None	
4285	2015-09-10 14:16:26.577254	1441905386.57	37.2238	28.7243	36.7169	28.536	35.8592	31.3668	None	
4286	2015-09-10 14:16:37.424493	1441905397.42	37.2238	29.0713	37.0578	28.536	35.8592	31.3668	None	
4287	2015-09-10 14:16:47.579042	1441905407.57	37.2238	29.0713	37.0578	28.334	35.8592	31.3668	None	
4288	2015-09-10 14:16:58.472299	1441905418.47	36.8313	29.0713	36.7169	28.334	35.8592	31.3668	None	
4289	2015-09-10 14:17:08.634158	1441905428.63	36.8313	28.7243	36.7169	28.536	35.8592	31.3668	None	
